measure,popn,tscale,visit,n,mean,sd,se,lo,hi,week_num
FEF25-75 (%),stable,visit,V3,104,-12.635427135678391,50.45241698944909,4.947266514175405,-22.332069503462186,-2.9387847678945977,NA
FEF25-75 (%),stable,visit,V4,65,12.450607287449394,61.823555362030554,7.668268280690696,-2.57919854270437,27.480413117603156,NA
FEF25-75 (%),stable,visit,V5,32,6.173684210526318,62.441847097966665,11.038263378196442,-15.461312010738709,27.808680431791345,NA
FEF25-75 (%),stable,visit,NA,119,NA,NA,NA,NA,NA,NA
FEF25-75 (%),stable,weekly,NA,247,0,0,0,0,0,0
FEF25-75 (%),stable,weekly,NA,200,-5.9978873239436625,41.50078947947663,2.9345489665533253,-11.74960329838818,-0.24617134949914465,1
FEF25-75 (%),stable,weekly,NA,174,0.12031250000000046,44.126129811995064,3.345193268118218,-6.436266305511706,6.676891305511708,2
FEF25-75 (%),stable,weekly,NA,163,-3.3397959183673476,37.05261163297266,2.9021845260871193,-9.028077589498102,2.348485752763406,3
FEF25-75 (%),stable,weekly,NA,162,0.8577319587628859,38.784204890252326,3.047174920091764,-5.1147308846169715,6.830194802142744,4
FEF25-75 (%),stable,weekly,NA,161,-2.943478260869566,35.19405326999081,2.773679961981301,-8.379890986352915,2.4929344646137834,5
FEF25-75 (%),stable,weekly,NA,151,-3.655434782608697,41.43736001850736,3.372124534500677,-10.264798870230024,2.9539293050126294,6
FEF25-75 (%),stable,weekly,NA,156,-7.772549019607843,48.15217864530796,3.855259734082953,-15.32885809841043,-0.21623994080525577,7
FEF25-75 (%),stable,weekly,NA,135,-1.6036144578313245,44.65485646924161,3.843278120725673,-9.136439574453645,5.929210658790995,8
FEF25-75 (%),stable,weekly,NA,129,-6.107594936708861,42.19046487291642,3.714663303565866,-13.388335011697958,1.173145138280236,9
FEF25-75 (%),stable,weekly,NA,132,3.837662337662339,43.17502335647142,3.757903430863525,-3.52782838683017,11.203153062154847,10
FEF25-75 (%),stable,weekly,NA,135,-0.5506024096385544,42.76795978041294,3.6808799106846206,-7.765127034580411,6.663922215303302,11
FEF25-75 (%),stable,weekly,NA,125,-0.9223684210526307,52.53993680667234,4.699314809330502,-10.133025447340415,8.288288605235152,12
FEF25-75 (%),stable,weekly,NA,120,3.877333333333333,57.25102754497036,5.226279871121647,-6.366175214065095,14.12084188073176,13
FEF25-75 (%),stable,weekly,NA,135,0.8439999999999998,50.38698952620124,4.336621584455665,-7.655778305533104,9.343778305533103,14
FEF25-75 (%),stable,weekly,NA,122,2.664,57.44138173072732,5.2004983487044925,-7.528976763460806,12.856976763460805,15
FEF25-75 (%),stable,weekly,NA,118,6.494520547945207,55.29193956328274,5.09003561363262,-3.4819492547747277,16.47099035066514,16
FEF25-75 (%),stable,weekly,NA,119,-0.8240506329113901,59.136032261110884,5.420991189397217,-11.449193364129936,9.801092098307155,17
FEF25-75 (%),stable,weekly,NA,115,-5.263513513513513,47.757562907704745,4.453415704127393,-13.992208293603206,3.4651812665761783,18
FEF25-75 (%),stable,weekly,NA,104,-4.3338709677419365,63.235562580986795,6.2007570683359505,-16.4873548216804,7.819612886196526,19
FEF25-75 (%),stable,weekly,NA,114,-1.7449275362318843,56.47800856822864,5.289650149139228,-12.11264182854477,8.622786756081002,20
FEF25-75 (%),stable,weekly,NA,105,-7.444285714285714,69.37908392097928,6.770705305958609,-20.714868113964588,5.82629668539316,21
FEF25-75 (%),stable,weekly,NA,104,-2.3076923076923084,47.25414766085456,4.633650404247928,-11.389647100018246,6.7742624846336295,22
FEF25-75 (%),stable,weekly,NA,111,-4.8084507042253515,41.71230975033929,3.959157232083946,-12.568398879109886,2.9514974706591826,23
FEF25-75 (%),stable,weekly,NA,114,-3.9547945205479453,56.04043441296028,5.248667574605309,-14.242182966774353,6.332593925678461,24
FEF25-75 (%),stable,weekly,NA,124,6.13048780487805,52.11431567740807,4.680003703579784,-3.042319454138327,15.303295063894428,25
FEF25-75 (%),stable,weekly,NA,102,-1.245070422535211,48.520722491183065,4.8042674158097975,-10.661434557522414,8.171293712451993,26
FEF25-75 (%),stable,weekly,NA,104,-9.383582089552238,40.13042976389396,3.9351123933646153,-17.096402380546884,-1.6707617985575922,27
FEF25-75 (%),stable,weekly,NA,105,4.979710144927537,46.70389698978443,4.557833647931141,-3.9536438050174993,13.913064094872574,28
FEF25-75 (%),stable,weekly,NA,107,-2.63134328358209,54.732122330811514,5.291153978010648,-13.002005080482961,7.73931851331878,29
FEF25-75 (%),stable,weekly,NA,105,0.45384615384615473,50.45392104721358,4.923798523051527,-9.19679895133484,10.104491259027148,30
FEF25-75 (%),stable,weekly,NA,110,2.179710144927537,53.00892982405152,5.054203148317806,-7.726528025775364,12.085948315630437,31
FEF25-75 (%),stable,weekly,NA,97,-7.090625000000001,61.163031470413515,6.210164945143123,-19.26254829248052,5.081298292480518,32
FEF25-75 (%),stable,weekly,NA,98,2.1359375,52.35552567731904,5.2887067484312436,-8.229927726925236,12.501802726925238,33
FEF25-75 (%),stable,weekly,NA,109,0.9969696969696974,44.252787725127796,4.238648327743932,-7.310781025408409,9.304720419347804,34
FEF25-75 (%),stable,weekly,NA,98,-4.616176470588236,58.3149621370281,5.890700738818476,-16.16194991867245,6.929596977495976,35
FEF25-75 (%),stable,weekly,NA,100,-7.359016393442622,51.08552429357779,5.108552429357779,-17.37177915498387,2.6537463680986244,36
FEF25-75 (%),stable,weekly,NA,98,-5.448333333333334,47.09960772684417,4.75777885926826,-14.773579897499124,3.8769132308324554,37
FEF25-75 (%),stable,weekly,NA,100,-6.774603174603175,48.933246064455055,4.893324606445505,-16.365519403236366,2.816313054030015,38
FEF25-75 (%),stable,weekly,NA,87,2.3903846153846153,63.37219424771987,6.794212381315607,-10.926271651993973,15.707040882763204,39
FEF25-75 (%),stable,weekly,NA,93,-1.0440677966101677,59.42286008270821,6.161863546849322,-13.121320348434839,11.033184755214503,40
FEF25-75 (%),stable,weekly,NA,94,3.509836065573771,58.26448233391716,6.009522498147228,-8.268828030794797,15.288500161942338,41
FEF25-75 (%),stable,weekly,NA,93,4.965625000000001,50.38012400581473,5.224175496855857,-5.273758973837477,15.20500897383748,42
FEF25-75 (%),stable,weekly,NA,92,0.2140624999999991,53.84387739047474,5.6136122723179085,-10.788617553743101,11.2167425537431,43
FEF25-75 (%),stable,weekly,NA,91,3.701724137931035,49.189106950515296,5.15641949481179,-6.404858071900073,13.808306347762144,44
FEF25-75 (%),stable,weekly,NA,96,3.629850746268658,59.33830081757296,6.056189966951152,-8.2402815889556,15.499983081492914,45
FEF25-75 (%),stable,weekly,NA,93,4.574666666666667,50.73436942981988,5.26090903613312,-5.7367150441542485,14.886048377487583,46
FEF25-75 (%),stable,weekly,NA,94,-6.416666666666667,59.76854481010851,6.164654697511665,-18.49938987378953,5.6660565404561956,47
FEF25-75 (%),stable,weekly,NA,74,-2.358620689655173,51.69682210356827,6.009633500099096,-14.137502349849402,9.420260970539054,48
FEF25-75 (%),stable,weekly,NA,95,-2.6591549295774644,52.97690218378138,5.435315480109242,-13.31237327059158,7.994063411436651,49
FEF25-75 (%),stable,weekly,NA,82,0.48281249999999937,43.93032201070561,4.851292500601641,-9.025720801179217,9.991345801179216,50
FEF25-75 (%),stable,weekly,NA,72,-2.3280701754385946,54.650535072488296,6.4406273242049545,-14.951699730880307,10.295559380003116,51
FEF25-75 (%),stable,weekly,NA,47,4.258139534883724,56.028701116813416,8.172626012042064,-11.76020744871872,20.27648651848617,52
FEV1 (L/sec),all,visit,V1,133,0,0,0,0,0,NA
FEV1 (L/sec),all,visit,V2,136,0.10572099202834366,0.46471974234963537,0.039849389150376856,0.02761618929360503,0.1838257947630823,NA
FEV1 (L/sec),all,visit,V3,104,-0.02389152298850577,0.4208269960663641,0.041265482015173556,-0.10477186773824593,0.0569888217612344,NA
FEV1 (L/sec),all,visit,V4,65,0.22818214285714283,0.6095169080665552,0.07560126791967016,0.08000365773458931,0.3763606279796964,NA
FEV1 (L/sec),all,visit,V5,36,0.1598571428571428,0.4136828840687376,0.0689471473447896,0.024720734061355193,0.2949935516529304,NA
FEV1 (L/sec),all,visit,NA,122,NA,NA,NA,NA,NA,NA
FEV1 (L/sec),all,weekly,NA,257,0,0,0,0,0,0
FEV1 (L/sec),all,weekly,NA,210,0.028974193548387067,0.41767382956217297,0.0288222324819484,-0.027517382116231795,0.08546576921300593,1
FEV1 (L/sec),all,weekly,NA,192,-0.054456521739130445,0.5653074626191688,0.040797551964760176,-0.13441972359006038,0.025506680111799504,2
FEV1 (L/sec),all,weekly,NA,176,-0.01139423076923078,0.5059549160288607,0.038137786756897815,-0.0861442928127505,0.06335583127428894,3
FEV1 (L/sec),all,weekly,NA,184,0.02121698113207547,0.42054742113485916,0.03100316721401048,-0.03954922660738507,0.08198318887153602,4
FEV1 (L/sec),all,weekly,NA,176,0.013202020202020213,0.44649192647128616,0.033655595273368366,-0.05276294653378179,0.07916698693782222,5
FEV1 (L/sec),all,weekly,NA,168,-0.030380000000000008,0.45958146923988014,0.0354574801421068,-0.09987666107852933,0.03911666107852932,6
FEV1 (L/sec),all,weekly,NA,172,-0.04653571428571428,0.5274729646557522,0.04021943649955136,-0.12536580982483495,0.03229438125340639,7
FEV1 (L/sec),all,weekly,NA,151,0.08976470588235291,0.37722893163277355,0.030698455087732585,0.02959573391039705,0.14993367785430878,8
FEV1 (L/sec),all,weekly,NA,147,0.010752808988764052,0.38029672269578696,0.031366345031477866,-0.05072522727293256,0.07223084525046067,9
FEV1 (L/sec),all,weekly,NA,146,0.05804651162790698,0.41628346979309927,0.03445186509285949,-0.009479143954097623,0.12557216720991157,10
FEV1 (L/sec),all,weekly,NA,144,0.07992391304347828,0.39519229520717286,0.032932691267264405,0.01537583815964004,0.14447198792731653,11
FEV1 (L/sec),all,weekly,NA,141,0.026658536585365843,0.46538578764932237,0.03919255351059319,-0.050158868295396807,0.10347594146612848,12
FEV1 (L/sec),all,weekly,NA,137,0.08646987951807228,0.5006177972862546,0.04277066487008087,0.0026393763727137753,0.17030038266343078,13
FEV1 (L/sec),all,weekly,NA,146,0.08909876543209876,0.4287161533269499,0.03548080130323394,0.019556394877760244,0.15864113598643725,14
FEV1 (L/sec),all,weekly,NA,133,0.10084999999999998,0.4013499404304731,0.03480145346151749,0.03263915121542571,0.16906084878457425,15
FEV1 (L/sec),all,weekly,NA,133,0.07524999999999998,0.39757656694312166,0.034474260484555444,0.007680449450271312,0.14281955054972867,16
FEV1 (L/sec),all,weekly,NA,130,0.07069512195121953,0.4758784907942386,0.04173730465668133,-0.011109995175875867,0.15250023907831495,17
FEV1 (L/sec),all,weekly,NA,127,0.02473170731707317,0.3687011586831984,0.032716937318679966,-0.03939348982753957,0.0888569044616859,18
FEV1 (L/sec),all,weekly,NA,120,0.04783098591549292,0.48823975333891306,0.044569987729080156,-0.03952619003350418,0.13518816186449,19
FEV1 (L/sec),all,weekly,NA,132,0.06696202531645569,0.4537045927845499,0.03948991600413443,-0.010438210051647787,0.14436226068455915,20
FEV1 (L/sec),all,weekly,NA,123,0.036121951219512186,0.521533550410281,0.0470250965865247,-0.056047238090076223,0.1282911405291006,21
FEV1 (L/sec),all,weekly,NA,119,0.1308333333333333,0.4304032363812404,0.0394549999906761,0.05350153335160815,0.20816513331505845,22
FEV1 (L/sec),all,weekly,NA,127,0.02825301204819276,0.33537190289738356,0.029759444111126215,-0.030075498409614623,0.08658152250600014,23
FEV1 (L/sec),all,weekly,NA,124,0.08394936708860759,0.5280607457950215,0.04742125486849942,-0.008996292453651272,0.17689502663086645,24
FEV1 (L/sec),all,weekly,NA,137,0.017361702127659584,0.5168626999121841,0.04415856056581347,-0.06918907658133482,0.10391248083665398,25
FEV1 (L/sec),all,weekly,NA,115,0.08313253012048191,0.4627059006693692,0.04314754771753518,-0.001436663405887037,0.16770172364685088,26
FEV1 (L/sec),all,weekly,NA,117,0.029378378378378384,0.39535576843608905,0.03655065372171247,-0.04226090291617805,0.10101765967293481,27
FEV1 (L/sec),all,weekly,NA,114,0.10005333333333333,0.4160845448565333,0.038969888113105595,0.023672352631646368,0.1764343140350203,28
FEV1 (L/sec),all,weekly,NA,115,0.12028169014084504,0.41543255196408035,0.038739285220604894,0.04435269110845945,0.19621068917323065,29
FEV1 (L/sec),all,weekly,NA,111,0.08415942028985506,0.44982868056459285,0.04269584888766801,4.755564700257564e-4,0.16784328410968435,30
FEV1 (L/sec),all,weekly,NA,121,0.10881818181818183,0.43285392355707714,0.03935035668700701,0.031691482711648095,0.18594488092471556,31
FEV1 (L/sec),all,weekly,NA,106,0.04831506849315067,0.44986469807636886,0.04369472212151962,-0.03732658686502779,0.13395672385132912,32
FEV1 (L/sec),all,weekly,NA,108,0.10250000000000001,0.45489787833110956,0.04377256875137595,0.016705765247303148,0.18829423475269685,33
FEV1 (L/sec),all,weekly,NA,120,0.07021333333333332,0.44487393578264256,0.040611248312376336,-0.009384713358924296,0.14981138002559094,34
FEV1 (L/sec),all,weekly,NA,113,0.0652405063291139,0.402995298540683,0.03791060871976983,-0.009064286761634968,0.13954529941986277,35
FEV1 (L/sec),all,weekly,NA,114,0.02636363636363636,0.39756161088535796,0.037235056398478864,-0.04661707417738221,0.09934434690465493,36
FEV1 (L/sec),all,weekly,NA,110,0.06361643835616436,0.5089201429971599,0.048523631726130924,-0.031489879827052245,0.15872275653938095,37
FEV1 (L/sec),all,weekly,NA,108,0.07097368421052629,0.4335539020293928,0.041718743674147095,-0.010795053390802015,0.1527424218118546,38
FEV1 (L/sec),all,weekly,NA,98,0.11801612903225803,0.47527112165568397,0.048009633289267245,0.023917247785294235,0.2121150102792218,39
FEV1 (L/sec),all,weekly,NA,99,0.05780000000000001,0.583768045759615,0.058670896132838324,-0.057194956420363104,0.17279495642036313,40
FEV1 (L/sec),all,weekly,NA,99,0.1270769230769231,0.5310750684840936,0.053375052656788984,0.022461819869616678,0.2316920262842295,41
FEV1 (L/sec),all,weekly,NA,96,0.1348529411764706,0.459228368536649,0.04686979909689896,0.04298813494654864,0.22671774740639256,42
FEV1 (L/sec),all,weekly,NA,99,0.15712500000000001,0.48856804094599027,0.04910293564778313,0.06088324613034507,0.25336675386965496,43
FEV1 (L/sec),all,weekly,NA,97,0.09703174603174602,0.5987187925264428,0.06079068299851546,-0.02211799264534428,0.21618148470883633,44
FEV1 (L/sec),all,weekly,NA,102,0.13079710144927534,0.5111621585606823,0.05061259553615128,0.031596414198418826,0.22999778870013185,45
FEV1 (L/sec),all,weekly,NA,98,0.12854430379746837,0.4714530130615665,0.04762394607809481,0.03520136948440254,0.22188723811053418,46
FEV1 (L/sec),all,weekly,NA,98,0.03395652173913043,0.5021512964759025,0.050724940988532446,-0.06546436259839317,0.13337740607665402,47
FEV1 (L/sec),all,weekly,NA,84,0.13050724637681158,0.4734890402852502,0.05166188971045605,0.029249942544317717,0.23176455020930542,48
FEV1 (L/sec),all,weekly,NA,101,0.12256962025316455,0.4634553800762797,0.04611553391788039,0.03218317377411899,0.21295606673221013,49
FEV1 (L/sec),all,weekly,NA,92,0.1548142857142857,0.5259620941005557,0.054835338933804705,0.047337021404028484,0.26229155002454296,50
FEV1 (L/sec),all,weekly,NA,80,0.08960317460317459,0.4569940897367006,0.05109349249834507,-0.010540070693581746,0.1897464198999309,51
FEV1 (L/sec),all,weekly,NA,51,0.10489361702127656,0.5091143731602673,0.07129027172287267,-0.03483531555555386,0.24462254959810698,52
FEV1 (L/sec),stable,visit,V1,133,0,0,0,0,0,NA
FEV1 (L/sec),stable,visit,V2,135,0.10251760228353948,0.46879485453900355,0.04034743698705087,0.02343662578891978,0.1815985787781592,NA
FEV1 (L/sec),stable,visit,V3,104,-0.045884838442419244,0.4115963855173313,0.040360346182252524,-0.12499111695963419,0.033221440074795695,NA
FEV1 (L/sec),stable,visit,V4,65,0.22834799235181644,0.6099048928203409,0.07564939150563062,0.08007518500078042,0.37662079970285245,NA
FEV1 (L/sec),stable,visit,V5,32,0.15584999999999993,0.4240113299131721,0.07495532167038259,0.008937569526050071,0.3027624304739498,NA
FEV1 (L/sec),stable,visit,NA,119,NA,NA,NA,NA,NA,NA
FEV1 (L/sec),stable,weekly,NA,247,0,0,0,0,0,0
FEV1 (L/sec),stable,weekly,NA,200,0.027896551724137898,0.42921968481798345,0.03035041497535487,-0.03159026162755764,0.08738336507583344,1
FEV1 (L/sec),stable,weekly,NA,174,-0.05968461538461539,0.5685004623836916,0.04309790883067785,-0.14415651669274399,0.02478728592351319,2
FEV1 (L/sec),stable,weekly,NA,163,-0.01795959595959597,0.5166948714547012,0.0404706657522079,-0.09728210083392345,0.06136290891473152,3
FEV1 (L/sec),stable,weekly,NA,162,0.02747959183673469,0.431201443812777,0.03387838499749385,-0.038922042758353245,0.09388122643182263,4
FEV1 (L/sec),stable,weekly,NA,161,0.020344086021505385,0.45475481914466487,0.03583970052552906,-0.049901727008531564,0.09058989905154233,5
FEV1 (L/sec),stable,weekly,NA,151,-0.035430107526881735,0.4689793125559198,0.03816499519604398,-0.11023349811112794,0.03937328305736447,6
FEV1 (L/sec),stable,weekly,NA,156,-0.0593009708737864,0.51129792234196,0.040936596174497436,-0.13953669937580138,0.02093475762822858,7
FEV1 (L/sec),stable,weekly,NA,135,0.07443529411764703,0.3313613854798335,0.028519047278658033,0.018537961451477285,0.13033262678381677,8
FEV1 (L/sec),stable,weekly,NA,129,-0.0032999999999999904,0.37480821762602806,0.03300002349071281,-0.06798004604179708,0.06138004604179711,9
FEV1 (L/sec),stable,weekly,NA,132,0.038564102564102566,0.41440969093566327,0.03606973380170273,-0.032132575687234786,0.10926078081543991,10
FEV1 (L/sec),stable,weekly,NA,135,0.06833333333333334,0.4033941638219652,0.03471864174310528,2.847955168470001e-4,0.1363818711498197,11
FEV1 (L/sec),stable,weekly,NA,125,0.02202597402597402,0.4793624596665092,0.04287548182703263,-0.062009970355009936,0.10606191840695797,12
FEV1 (L/sec),stable,weekly,NA,120,0.08742105263157894,0.5221340635803005,0.047664100777461194,-0.006000584892245003,0.18084269015540289,13
FEV1 (L/sec),stable,weekly,NA,135,0.08753947368421051,0.43978108010810635,0.0378503288719068,0.013352829095273189,0.16172611827314784,14
FEV1 (L/sec),stable,weekly,NA,122,0.10205333333333332,0.4125344176741691,0.03734911127234684,0.02884907523953352,0.1752575914271331,15
FEV1 (L/sec),stable,weekly,NA,118,0.0815753424657534,0.41260789557965655,0.037983635581507365,0.007127416725998967,0.15602326820550783,16
FEV1 (L/sec),stable,weekly,NA,119,0.06344303797468356,0.48190829925745887,0.044176461363473404,-0.02314282629772431,0.15002890224709142,17
FEV1 (L/sec),stable,weekly,NA,115,0.03256756756756757,0.385208219128841,0.03592085165113327,-0.037837301668653636,0.10297243680378877,18
FEV1 (L/sec),stable,weekly,NA,104,0.05456451612903222,0.48690914158893833,0.04774536950593671,-0.039016408102603733,0.14814544036066818,19
FEV1 (L/sec),stable,weekly,NA,114,0.046328571428571434,0.4567480744564434,0.0427783766003164,-0.03751704670804871,0.13017418956519158,20
FEV1 (L/sec),stable,weekly,NA,105,-0.020084507042253542,0.4948254453117461,0.048290018817652346,-0.11473294392485214,0.07456392984034504,21
FEV1 (L/sec),stable,weekly,NA,104,0.0709242424242424,0.34271860224729606,0.03360632385635013,0.0050558476657961565,0.13679263718268864,22
FEV1 (L/sec),stable,weekly,NA,111,-8.055555555555732e-4,0.27699090537207527,0.026290813258462907,-0.05233554954214287,0.05072443843103172,23
FEV1 (L/sec),stable,weekly,NA,114,0.06785135135135135,0.505642238634491,0.04735773464414693,-0.024969808551176628,0.16067251125387932,24
FEV1 (L/sec),stable,weekly,NA,124,0.04248192771084338,0.5352718561957681,0.04806883169923668,-0.05173298241966052,0.13669683784134729,25
FEV1 (L/sec),stable,weekly,NA,102,0.10580555555555553,0.43126602485479104,0.042701699487928874,0.022110224559214936,0.18950088655189612,26
FEV1 (L/sec),stable,weekly,NA,104,7.205882352941231e-4,0.3574020206237193,0.03504615148765069,-0.06796986868050123,0.06941104515108948,27
